40.7999992	-15.96	34.9469681
40.7999992	-15.96	29.954546
40.7999992	-15.96	24.962122
40.7999992	-15.96	19.969696
40.7999992	-15.96	14.977273
40.7999992	-15.96	9.98484802
40.7999992	-15.96	4.99242401
-46	35.0400009	654.007568
-46	35.0400009	649.015137
-46	35.0400009	644.022705
-46	35.0400009	639.030273
-46	35.0400009	634.037903
-46	35.0400009	629.045471
-46	35.0400009	624.05304
-46	35.0400009	619.060608
-46	35.0400009	614.068176
-46	35.0400009	609.075745
-46	35.0400009	604.083313
-46	35.0400009	599.090881
-46	35.0400009	594.098511
-46	35.0400009	589.106079
-46	35.0400009	584.113647
-46	35.0400009	579.121216
-46	35.0400009	574.128784
-46	35.0400009	569.136353
-46	35.0400009	564.143921
-46	35.0400009	559.151489
-46	35.0400009	554.159119
-46	35.0400009	549.166687
-46	35.0400009	544.174255
-46	35.0400009	539.181824
-46	35.0400009	534.189392
-46	35.0400009	529.19696
-46	35.0400009	524.204529
-46	35.0400009	519.212097
-46	35.0400009	514.219727
-46	35.0400009	509.227264
-46	35.0400009	504.234863
-46	35.0400009	499.242432
-46	35.0400009	494.25
-46	35.0400009	489.257568
-46	35.0400009	484.265137
-46	35.0400009	479.272736
-46	35.0400009	474.280304
-46	35.0400009	469.287872
-46	35.0400009	464.295441
-46	35.0400009	459.30304
-46	35.0400009	454.310608
-46	35.0400009	449.318176
-46	35.0400009	444.325745
-46	35.0400009	439.333344
-46	35.0400009	434.340912
-46	35.0400009	429.34848
-46	35.0400009	424.356049
-46	35.0400009	419.363647
-46	35.0400009	414.371216
-46	35.0400009	409.378784
-46	35.0400009	404.386353
-46	35.0400009	399.393951
-46	35.0400009	394.40152
-46	35.0400009	389.409088
-46	35.0400009	384.416656
-46	35.0400009	379.424255
-46	35.0400009	374.431824
-46	35.0400009	369.439392
-46	35.0400009	364.44696
-46	35.0400009	359.454559
-46	35.0400009	354.462128
-46	35.0400009	349.469696
-46	35.0400009	344.477264
-46	35.0400009	339.484863
-46	35.0400009	334.492432
-46	35.0400009	329.5
-46	35.0400009	324.507568
-46	35.0400009	319.515137
-46	35.0400009	314.522736
-46	35.0400009	309.530304
-46	35.0400009	304.537872
-46	35.0400009	299.545441
-46	35.0400009	294.55304
-46	35.0400009	289.560608
-46	35.0400009	284.568176
-46	35.0400009	279.575745
-46	35.0400009	274.583344
-46	35.0400009	269.590912
-46	35.0400009	264.59848
-46	35.0400009	259.606049
-46	35.0400009	254.613632
-46	35.0400009	249.621216
-46	35.0400009	244.628784
-46	35.0400009	239.636368
-46	35.0400009	234.643936
-46	35.0400009	229.65152
-46	35.0400009	224.659088
-46	35.0400009	219.666672
-46	35.0400009	214.67424
-46	35.0400009	209.681824
-46	35.0400009	204.689392
-46	35.0400009	199.696976
-46	35.0400009	194.704544
-46	35.0400009	189.712128
-46	35.0400009	184.719696
-46	35.0400009	179.72728
-46	35.0400009	174.734848
-46	35.0400009	169.742432
-46	35.0400009	164.75
-46	35.0400009	159.757568
-46	35.0400009	154.765152
-46	35.0400009	149.77272
-46	35.0400009	144.780304
-46	35.0400009	139.787872
-46	35.0400009	134.795456
-46	35.0400009	129.803024
-46	35.0400009	124.810608
-46	35.0400009	119.818184
-46	35.0400009	114.82576
-46	35.0400009	109.833336
-46	35.0400009	104.840912
-46	35.0400009	99.8484879
-46	35.0400009	94.8560638
-46	35.0400009	89.8636398
-46	35.0400009	84.8712158
-46	35.0400009	79.8787842
-46	35.0400009	74.8863602
-46	35.0400009	69.8939362
-46	35.0400009	64.9015121
-46	35.0400009	59.9090919
-46	35.0400009	54.9166679
-46	35.0400009	49.9242439
-46	35.0400009	44.9318199
-46	35.0400009	39.9393921
-46	35.0400009	34.9469681
-46	35.0400009	29.954546
-46	35.0400009	24.962122
-46	35.0400009	19.969696
-46	35.0400009	14.977273
-46	35.0400009	9.98484802
-46	35.0400009	4.99242401
-38.5	35.0400009	4.99242401
-38.5	35.0400009	9.98484802
-38.5	35.0400009	14.977273
-38.5	35.0400009	19.969696
-38.5	35.0400009	24.962122
-38.5	35.0400009	29.954546
-38.5	35.0400009	34.9469681
-38.5	35.0400009	39.9393921
-38.5	35.0400009	44.9318199
-38.5	35.0400009	49.9242439
-38.5	35.0400009	54.9166679
-38.5	35.0400009	59.9090919
-38.5	35.0400009	64.9015121
-38.5	35.0400009	69.8939362
-38.5	35.0400009	74.8863602
-38.5	35.0400009	79.8787842
-38.5	35.0400009	84.8712158
-38.5	35.0400009	89.8636398
-38.5	35.0400009	94.8560638
-38.5	35.0400009	99.8484879
-38.5	35.0400009	104.840912
-38.5	35.0400009	109.833336
-38.5	35.0400009	114.82576
-38.5	35.0400009	119.818184
-38.5	35.0400009	124.810608
-38.5	35.0400009	129.803024
-38.5	35.0400009	134.795456
-38.5	35.0400009	139.787872
-38.5	35.0400009	144.780304
-38.5	35.0400009	149.77272
-38.5	35.0400009	154.765152
-38.5	35.0400009	159.757568
-38.5	35.0400009	164.75
-38.5	35.0400009	169.742432
-38.5	35.0400009	174.734848
-38.5	35.0400009	179.72728
-38.5	35.0400009	184.719696
-38.5	35.0400009	189.712128
-38.5	35.0400009	194.704544
-38.5	35.0400009	199.696976
-38.5	35.0400009	204.689392
-38.5	35.0400009	209.681824
-38.5	35.0400009	214.67424
-38.5	35.0400009	219.666672
-38.5	35.0400009	224.659088
-38.5	35.0400009	229.65152
-38.5	35.0400009	234.643936
-38.5	35.0400009	239.636368
-38.5	35.0400009	244.628784
-38.5	35.0400009	249.621216
-38.5	35.0400009	254.613632
-38.5	35.0400009	259.606049
-38.5	35.0400009	264.59848
-38.5	35.0400009	269.590912
-38.5	35.0400009	274.583344
-38.5	35.0400009	279.575745
-38.5	35.0400009	284.568176
-38.5	35.0400009	289.560608
-38.5	35.0400009	294.55304
-38.5	35.0400009	299.545441
-38.5	35.0400009	304.537872
-38.5	35.0400009	309.530304
-38.5	35.0400009	314.522736
-38.5	35.0400009	319.515137
-38.5	35.0400009	324.507568
-38.5	35.0400009	329.5
-38.5	35.0400009	334.492432
-38.5	35.0400009	339.484863
-38.5	35.0400009	344.477264
-38.5	35.0400009	349.469696
-38.5	35.0400009	354.462128
-38.5	35.0400009	359.454559
-38.5	35.0400009	364.44696
-38.5	35.0400009	369.439392
-38.5	35.0400009	374.431824
-38.5	35.0400009	379.424255
-38.5	35.0400009	384.416656
-38.5	35.0400009	389.409088
-38.5	35.0400009	394.40152
-38.5	35.0400009	399.393951
-38.5	35.0400009	404.386353
-38.5	35.0400009	409.378784
-38.5	35.0400009	414.371216
-38.5	35.0400009	419.363647
-38.5	35.0400009	424.356049
-38.5	35.0400009	429.34848
-38.5	35.0400009	434.340912
-38.5	35.0400009	439.333344
-38.5	35.0400009	444.325745
-38.5	35.0400009	449.318176
-38.5	35.0400009	454.310608
-38.5	35.0400009	459.30304
-38.5	35.0400009	464.295441
-38.5	35.0400009	469.287872
-38.5	35.0400009	474.280304
